App ID,Name,Price,Genres,User Reviews,Positive Reviews,Negative Reviews,Owners,Average Playtime,Median Playtime,Developer,Publisher
404370,Tracks and Turrets,1099.0,"Action, Indie, Strategy, Early Access",7,1,6,0 .. 20000,0,0,FingerPunch Games,FingerPunch Games
404131,Lineage II: Ultimate Pack,9999.0,"Free to Play, Massively Multiplayer, RPG",0,0,0,0 .. 20000,0,0,NCSOFT,NCSOFT
404200,WARTILE,1999.0,"RPG, Strategy",687,521,166,50000 .. 100000,0,0,Playwood Project,"Deck13, WhisperGames"
404050,Black & White Bushido,1299.0,Action,172,118,54,20000 .. 50000,0,0,Good Catch Games,"Green Man Gaming Publishing, Good Catch Games"
404110,Working Faster in Modo,999.0,,0,0,0,0 .. 20000,0,0,,
404141,Aion: Daevic Pack,4999.0,"Free to Play, Massively Multiplayer, RPG",0,0,0,0 .. 20000,0,0,NCSOFT,NCSOFT WEST
404280,Construction Simulator 2015: Vertical Skyline,0.0,"Casual, Simulation",103,89,14,0 .. 20000,0,0,weltenbauer. Software Entwicklung GmbH,astragon Entertainment GmbH
404281,Construction Simulator 2015: St. Johns Hospital Fuchsberg,0.0,"Casual, Simulation",77,69,8,0 .. 20000,0,0,weltenbauer. Software Entwicklung GmbH,astragon Entertainment GmbH
404270,All My Gods,399.0,"Adventure, Casual, Simulation, Strategy",106,93,13,0 .. 20000,416,416,Qumaron,Qumaron
404250,Tales of Maj'Eyal - Embers of Rage,699.0,"Adventure, Indie, RPG",38,36,2,0 .. 20000,0,0,Netcore Games,Netcore Games
404230,MAGIX Music Maker 2016,0.0,,16,6,10,0 .. 20000,0,0,MAGIX Software GmbH,MAGIX Software GmbH
404240,Counter-Strike Nexon: Zombies - Oz's Trio,0.0,"Action, Casual, Free to Play, Massively Multiplayer",16,12,4,0 .. 20000,0,0,Nexon,Nexon Korea Corporation
403630,Special Edition Gifts,0.0,,0,0,0,0 .. 20000,0,0,,
403590,Klepto,1299.0,"Action, Indie, Simulation, Early Access",219,55,164,0 .. 20000,0,0,Meerkat Gaming,Meerkat Gaming
404282,Construction Simulator 2015: Liebherr LTM 1300 6.2,399.0,"Casual, Simulation",50,45,5,0 .. 20000,0,0,weltenbauer. Software Entwicklung GmbH,astragon Entertainment
403640,Dishonored 2,2999.0,Action,61681,55128,6553,2000000 .. 5000000,1308,735,Arkane Studios,Bethesda Softworks
403660,Omnipresent,399.0,"Indie, Strategy",28,15,13,0 .. 20000,0,0,Starkey Industries,Starkey Industries
403690,Codename: Rogue Fleet,0.0,"Action, Free To Play, Indie",313,187,126,100000 .. 200000,5,8,SionoiS,BRHP
403750,Football Manager 2016 Touch Mode - All Job Applications,199.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403700,Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,499.0,Action,300,256,44,0 .. 20000,6787,6787,"Ben 'Yahtzee' Croshaw, Collected Worlds","Addicting Games, Defy Media, LLC"
403764,Football Manager Touch 2016 - Board-Override,159.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403762,Football Manager Touch 2016 - No Sacking,499.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403763,Football Manager Touch 2016 - National Management,159.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403765,Football Manager Touch 2016 - Son Generated,299.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403680,Dexterity Ball 3D,699.0,"Action, Indie, Racing",16,8,8,0 .. 20000,0,0,Quandary Solutions LTD,Quandary Solutions LTD
403740,GabeN: The Final Decision,99.0,"Casual, RPG",684,421,263,100000 .. 200000,236,209,Alex Zhang,Alex Zhang
403760,Football Manager Touch 2016 - No Loan Restrictions,99.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403761,Football Manager Touch 2016 - No Transfer Windows,99.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403770,Football Manager Touch 2016 - All Job Applications,159.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403670,Lumber Island - That Special Place,499.0,Adventure,105,79,26,20000 .. 50000,0,0,DeanForge,DeanForge
403766,Football Manager Touch 2016 - All Players Interested,159.0,Sports,0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403769,Football Manager Touch 2016 - Attribute Masking,99.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403767,Football Manager Touch 2016 - Foreign Influx,159.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403780,Color Symphony 2,999.0,"Action, Indie",64,57,7,0 .. 20000,0,0,REMIMORY,REMIMORY
403768,Football Manager Touch 2016 - Unlimited Scouting,99.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,Sports Interactive,SEGA
403830,The Consuming Shadow,99.0,Adventure,391,372,19,20000 .. 50000,0,0,Ben 'Yahtzee' Croshaw,Ben 'Yahtzee' Croshaw
403900,Clergy Splode,199.0,"Action, Indie",517,225,292,500000 .. 1000000,225,217,PiGravity,Back To Basics Gaming
403860,ALPAGES : THE FIVE BOOKS,99.0,"Action, Adventure, Indie",234,85,149,50000 .. 100000,0,0,Nicolas Bernard,M.INDIE
403170,Titan,299.0,Action,8,5,3,0 .. 20000,0,0,Interplay,Games For All
403190,Planetbase,1499.0,"Indie, Simulation, Strategy",9653,7706,1947,1000000 .. 2000000,119,179,Madruga Works,Madruga Works
403200,Legends of Dawn Reborn,1499.0,"Action, Adventure, Indie, RPG",83,23,60,20000 .. 50000,0,0,Dreamatrix,Dreamatrix
403810,Molly,0.0,,4,3,1,0 .. 20000,0,0,Pepper Island Films,Devolver Digital Films
403153,Warframe: Lightning Pack,4999.0,"Action, Free to Play",38,38,0,0 .. 20000,0,0,Digital Extremes,
403152,Warframe: Firewalker Pack,5999.0,"Action, Free to Play",23,22,1,0 .. 20000,0,0,Digital Extremes,
403980,World Ship Simulator,1999.0,Simulation,266,55,211,50000 .. 100000,18,18,Odin Game Studio,Excalibur Publishing
403151,Warframe: Rush Pack,1999.0,"Action, Free to Play",0,0,0,0 .. 20000,0,0,Digital Extremes,
403180,Draw a Stickman: EPIC 2,699.0,"Adventure, Casual, Indie",923,804,119,100000 .. 200000,318,333,Hitcents,Hitcents
403950,Conquest of Elysium 4,2499.0,"Indie, Strategy",559,500,59,100000 .. 200000,0,0,Illwinter Game Design,Illwinter Game Design
403230,ZombieZoid Zenith,599.0,"Action, Adventure, Indie",25,21,4,0 .. 20000,0,0,Adhoc Games,Adhoc Games
403270,Cloudrift,128.0,"Action, Casual, Indie",24,24,0,0 .. 20000,0,0,friendlyOctopus,friendlyOctopus
403290,Burly Men at Sea,999.0,"Adventure, Casual, Indie",478,302,176,50000 .. 100000,0,0,Brain&amp;Brain,Brain&amp;Brain
403400,ARCADE GAME SERIES: DIG DUG,199.0,Action,556,489,67,100000 .. 200000,0,0,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment
403351,SCHOOLGIRL STRIKERS Mashup Set,3499.0,Action,6,4,2,0 .. 20000,0,0,"Team NINJA, KOEI TECMO GAMES CO., LTD.",
403390,Undercover Missions: Operation Kursk K-141,999.0,Adventure,51,23,28,20000 .. 50000,0,0,The Game Species,Grip Games
403940,Dungelot: Shattered Lands,999.0,"Action, Indie, RPG",561,428,133,50000 .. 100000,298,347,Red Winter Software,tinyBuild
403430,ARCADE GAME SERIES: GALAGA,199.0,Action,828,748,80,100000 .. 200000,19,20,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment
403440,Evil Hazard,299.0,"Action, Indie, RPG",28,17,11,20000 .. 50000,0,0,Pixel Blitz Studios,Pixel Blitz Studios
403300,GravBlocks,100.0,"Casual, Indie",12,6,6,0 .. 20000,0,0,From Nothing Game Studios,From Nothing Game Studios
403410,ARCADE GAME SERIES: Ms. PAC-MAN,199.0,Action,292,258,34,20000 .. 50000,7,7,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment
403460,SkyScrappers,999.0,"Action, Indie",24,11,13,0 .. 20000,0,0,Ground Shatter,Ground Shatter
403510,Fairy Tale Mysteries 2: The Beanstalk,1499.0,"Adventure, Casual",365,278,87,50000 .. 100000,194,235,Gogii Games,Artifex Mundi
402710,Osiris: New Dawn,3499.0,"Action, Adventure, Indie, RPG",14909,8087,6822,500000 .. 1000000,808,329,Fenix Fire Entertainment,Fenix Fire Entertainment
403560,Eaten Alive,199.0,Indie,523,196,327,200000 .. 500000,215,232,Space Cat Studios,Back To Basics Gaming
403480,Collectors Edition Upgrade Pack,3399.0,"Indie, Massively Multiplayer, RPG",0,0,0,0 .. 20000,0,0,Drago Entertainment,
403470,MAGIX PC Check & Tuning 2016,0.0,,11,8,3,0 .. 20000,0,0,simplitec GmbH,MAGIX Software GmbH
402740,Hard Surface in Zbrush: Recovery Truck Files,0.0,,0,0,0,0 .. 20000,0,0,,
402732,Hard Surface in Zbrush: Recovery Truck Part III,0.0,,0,0,0,0 .. 20000,0,0,,
402731,Hard Surface in Zbrush: Recovery Truck Part II,0.0,,0,0,0,0 .. 20000,0,0,,
403520,Dex - Extra Outfits,0.0,"Action, Adventure, Indie, RPG",25,25,0,0 .. 20000,0,0,Dreadlocks Ltd.,"Dreadlocks Ltd., WhisperGames"
402750,Giant Machines 2017,1999.0,"Indie, Simulation",535,387,148,100000 .. 200000,122,122,Code Horizon,Code Horizon
402800,Chunks,0.0,"Indie, Simulation, Early Access",47,21,26,0 .. 20000,0,0,Facepunch Studios,Facepunch Studios
402890,Nyctophilia,0.0,"Adventure, Free To Play, Indie",299,192,107,50000 .. 100000,23,33,Cat In A Jar Games,Cat In A Jar Games
402940,Dungeons of Betrayal,101.0,"Adventure, Indie, RPG",59,47,12,20000 .. 50000,207,207,Darkelite Studio Inc,SA Industry
402910,Undead Blackout: Reanimated Edition,799.0,"Action, Indie",5,1,4,0 .. 20000,0,0,4MB Interactive Ltd,4MB Interactive Ltd
402950,Yargis - Extra ships / Extra items,199.0,"Action, Adventure, Casual, Indie, Simulation, Strategy",1,1,0,0 .. 20000,0,0,PlazSoft,PlazSoft
403030,mdiapp+ SE,5999.0,Design & Illustration,18,16,2,0 .. 20000,0,0,nattou.org,PGN Inc
402970,Fringes of the Empire,99.0,"Action, Adventure, Casual, Indie, RPG, Early Access",1,1,0,0 .. 20000,0,0,Lost Astronaut Studios,Lost Astronaut Studios
402990,Chicken Invaders 5 - Halloween Edition,299.0,"Action, Casual, Indie",12,11,1,0 .. 20000,0,0,InterAction studios,InterAction studios
402850,Miner Mayhem,299.0,"Action, Casual, Indie",117,75,42,50000 .. 100000,246,246,Anarchy Enterprises,Anarchy Enterprises
403100,Rescue Team 3,499.0,"Casual, Simulation, Strategy",64,51,13,0 .. 20000,0,0,Alawar Entertainment,ESDigital Games
402489,Viking Armor / Weapons: 20 - Final Shield Model,0.0,,0,0,0,0 .. 20000,0,0,,
403120,THE GAME OF LIFE,649.0,"Adventure, Casual, Simulation",2450,1804,646,200000 .. 500000,136,94,Marmalade Game Studio Ltd,Marmalade Game Studio Ltd
402488,Viking Armor / Weapons: 19 - Mesh Topology,0.0,,0,0,0,0 .. 20000,0,0,,
403070,Silver Creek Falls: Chapter 2,499.0,"Adventure, Indie",54,43,11,0 .. 20000,0,0,Sapphire Dragon Productions,Sapphire Dragon Productions
402491,Viking Armor / Weapons: 22 - Axe Straps Modeling,0.0,,0,0,0,0 .. 20000,0,0,,
402487,Viking Armor / Weapons: 18 - Project Organization,0.0,,0,0,0,0 .. 20000,0,0,,
403150,Warframe: Mobilize Pack,999.0,"Action, Free to Play",70,44,26,0 .. 20000,0,0,Digital Extremes,
402494,Viking Armor / Weapons: 25 - Helmet UVWs,0.0,,0,0,0,0 .. 20000,0,0,,
402495,Viking Armor / Weapons: 26 - Image Compositing,0.0,,0,0,0,0 .. 20000,0,0,,
402485,Viking Armor / Weapons: 16 - Banner Trim,0.0,,0,0,0,0 .. 20000,0,0,,
402492,Viking Armor / Weapons: 23 - Axe UVWs,0.0,,0,0,0,0 .. 20000,0,0,,
402520,Introduction to 3D Prop Modeling and Design - Viking Armor and Weapons - Files,0.0,,0,0,0,0 .. 20000,0,0,,
402570,Atlas Reactor,0.0,"Free To Play, Strategy",5291,4412,879,500000 .. 1000000,396,94,Trion Worlds,Trion Worlds
402493,Viking Armor / Weapons: 24 - Shield UVWs,0.0,,0,0,0,0 .. 20000,0,0,,
402490,Viking Armor / Weapons: 21 - Axe Grip Modeling,0.0,,0,0,0,0 .. 20000,0,0,,
402560,Tabletopia,0.0,"Casual, Indie, RPG, Simulation, Strategy, Free To Play",1578,996,582,500000 .. 1000000,73,45,Tabletopia,Tabletopia
403090,Rescue Team 2,499.0,"Casual, Simulation, Strategy",52,49,3,0 .. 20000,0,0,Alawar Entertainment,ESDigital Games
402595,Double Fine Adventure: Ep06 - That Bagel Filter Thing,0.0,,26,23,3,0 .. 20000,0,0,,
402600,Double Fine Adventure: EP11 - Ship It,0.0,,26,23,3,0 .. 20000,0,0,,
402486,Viking Armor / Weapons: 17 - Banner UVWs,0.0,,0,0,0,0 .. 20000,0,0,,
402592,Double Fine Adventure: Ep03 - Codename: Reds,0.0,,26,23,3,0 .. 20000,0,0,,
402602,Double Fine Adventure: Ep13 - Crash Landing a Plane,0.0,,26,23,3,0 .. 20000,0,0,,
402593,Double Fine Adventure: Ep04 - Walking Around In Our Drawings,0.0,,25,22,3,0 .. 20000,0,0,,
402591,Double Fine Adventure: Ep02 - A Promise of Infinite Possibility,0.0,,26,23,3,0 .. 20000,0,0,2 Player Productions,
402606,Double Fine Adventure: Ep17 - Deadline for Tim,0.0,,26,23,3,0 .. 20000,0,0,,
402598,Double Fine Adventure: Ep09 - Broken Age,0.0,,26,23,3,0 .. 20000,0,0,,
402530,The Last Door: Season 2 - Collector's Edition,999.0,Adventure,902,851,51,50000 .. 100000,330,330,The Game Kitchen,Phoenix Online Publishing
402599,Double Fine Adventure: EP10 - Part One of Something Great,0.0,,26,23,3,0 .. 20000,0,0,,
402596,Double Fine Adventure: Ep07 - We'll Handle It,0.0,,26,23,3,0 .. 20000,0,0,,
402597,Double Fine Adventure: Ep08 - Adventure Games Are Not Dead,0.0,,26,23,3,0 .. 20000,0,0,,
402594,Double Fine Adventure: Ep05 - Its Gonna Get Hairy,0.0,,25,22,3,0 .. 20000,0,0,,
402601,Double Fine Adventure: EP12 - A Whole Different Game Experience,0.0,,26,23,3,0 .. 20000,0,0,,
402604,Double Fine Adventure: Ep15 - Evergreen Games,0.0,,26,23,3,0 .. 20000,0,0,,
402608,Double Fine Adventure: EP19 - Last Call,0.0,,26,23,3,0 .. 20000,0,0,,
402607,Double Fine Adventure: Ep18 - Constipation and Defcon 4,0.0,,26,23,3,0 .. 20000,0,0,,
402609,Double Fine Adventure: Ep20 - We Did Our Job,0.0,,26,23,3,0 .. 20000,0,0,,
402620,Kindred Spirits on the Roof,3499.0,Adventure,1328,1285,43,50000 .. 100000,0,0,Liar-soft,MangaGamer
402630,The Coma: Cutting Class,0.0,"Adventure, Indie",286,258,28,0 .. 20000,0,0,Devespresso Games,Devespresso Games
402670,Space Thinger,99.0,"Action, Indie, Simulation",36,14,22,0 .. 20000,1,1,Wytchlight,Wytchlight
402640,Zombie Vikings - Raybjrn Character,62.0,"Action, Adventure",3,3,0,0 .. 20000,0,0,Zoink Games,Zoink Games
402120,Deathstate: Abyssal Edition,999.0,"Action, Adventure, Indie, RPG",353,303,50,20000 .. 50000,0,0,Bread Machine Games,Bread Machine Games
402130,FlatOut 4: Total Insanity,599.0,Racing,2087,1103,984,200000 .. 500000,102,203,Kylotonn,Strategy First
402150,String Theory,899.0,Casual,52,40,12,0 .. 20000,0,0,Zenisport,Zenisport
402210,Airport Madness: Time Machine,699.0,Adventure,132,103,29,20000 .. 50000,215,215,Big Fat Simulations Inc.,Big Fat Simulations Inc.
402160,Star Command Galaxies,1499.0,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy",477,210,267,0 .. 20000,412,412,Warballoon,Warballoon
402603,Double Fine Adventure: EP14 - I Think This is a Winner,0.0,,26,23,3,0 .. 20000,0,0,,
402605,Double Fine Adventure: Ep16 - This Time it's Just for Love,0.0,,26,23,3,0 .. 20000,0,0,,
402680,Return NULL - Episode 2,199.0,Indie,2,2,0,0 .. 20000,0,0,Michael Lückgen,Digital Tribe
402180,Sakura Swim Club,999.0,"Casual, Indie",2822,2394,428,500000 .. 1000000,98,69,Winged Cloud,Winged Cloud
402190,Gamer Simulator,99.0,"Action, Indie, Simulation",28,16,12,0 .. 20000,0,0,Punk Games Studio,Punk Games Studio
402220,Lift It,499.0,"Action, Adventure, Casual, Indie, Simulation, Sports",135,75,60,50000 .. 100000,428,443,89AM Studio,89AM Studio
402170,Puzzle Ball,299.0,"Casual, Indie",64,29,35,50000 .. 100000,331,331,"Почежерцев Влад, Кашковский Антон, Бурков Никита",Art-Pulsar
402230,DC Universe Online - Episode 16: Desecrated Cathedral / Oa Under Siege,399.0,"Action, Adventure, Free to Play, Massively Multiplayer, RPG",0,0,0,0 .. 20000,0,0,Daybreak Game Company,Daybreak Game Company
402240,Disney Infinity 3.0 - Glow In The Dark Buzz Lightyear,0.0,,0,0,0,0 .. 20000,0,0,,
402260,Dead Secret,1499.0,"Adventure, Indie",579,472,107,20000 .. 50000,23,23,Robot Invader,Robot Invader
402660,Making History: The Great War - The Red Army,499.0,"Indie, Simulation, Strategy",12,12,0,0 .. 20000,0,0,"Muzzy Lane Software, Factus Games",Factus Games
402310,Overfall,499.0,"Indie, RPG, Strategy",869,407,462,50000 .. 100000,395,455,Pera Games,Pera Games
402472,Viking Armor / Weapons: 03 - Modeling a Sword,0.0,,0,0,0,0 .. 20000,0,0,,
402330,Press X to Not Die,299.0,"Action, Indie",3861,3468,393,100000 .. 200000,223,181,All Seeing Eye Games,All Seeing Eye Games
402470,Viking Armor / Weapons: 01  Concept Modeling,0.0,,0,0,0,0 .. 20000,0,0,,
402340,Blue Rider,499.0,"Action, Indie",100,88,12,0 .. 20000,125,125,Ravegan,Ravegan
402370,Wurm Unlimited Dedicated Server,0.0,,0,0,0,0 .. 20000,0,0,,
402471,Viking Armor / Weapons: 02 - Refining the Shield,0.0,,0,0,0,0 .. 20000,0,0,,
402474,Viking Armor / Weapons: 05 - Photoshop Techniques,0.0,,0,0,0,0 .. 20000,0,0,,
402350,Sbastien Loeb Rally EVO - Pikes Peak Pack Suzuki Escudo PP,599.0,"Racing, Simulation, Sports",3,3,0,0 .. 20000,0,0,Milestone S.r.l.,Milestone S.r.l.
402460,Rubled,299.0,Casual,36,20,16,0 .. 20000,0,0,Abrupt Games,Abrupt Games
402475,Viking Armor / Weapons: 06 - VRay Light Setup,0.0,,0,0,0,0 .. 20000,0,0,,
402390,Hyperdrive Massacre,999.0,"Action, Casual, Indie",365,200,165,500000 .. 1000000,231,245,34BigThings srl,"34BigThings srl, Digital Tribe"
402477,Viking Armor / Weapons: 08 - Modeling the Horns,0.0,,0,0,0,0 .. 20000,0,0,,
402476,Viking Armor / Weapons: 07 - Modeling the Helmet,0.0,,0,0,0,0 .. 20000,0,0,,
402479,Viking Armor / Weapons: 10 - Modifying the Ornaments,0.0,,0,0,0,0 .. 20000,0,0,,
402478,Viking Armor / Weapons: 09 - Modeling Helmet Ornaments,0.0,,0,0,0,0 .. 20000,0,0,,
402300,Dungeon Manager ZV,999.0,"Simulation, Strategy",76,52,24,0 .. 20000,0,0,StudioGIW,Zoo Corporation
402480,Viking Armor / Weapons: 11 - Helmet Bolts,0.0,,0,0,0,0 .. 20000,0,0,,
401650,PAYDAY 2: Gage Chivalry Pack,199.0,"Action, RPG",770,431,339,0 .. 20000,0,0,OVERKILL - a Starbreeze Studio.,Starbreeze Publishing AB
401690,Life in Bunker,1599.0,"Simulation, Strategy",327,197,130,50000 .. 100000,0,0,Flox Studios,Flox Studios
401640,The Descendant: Rest of Season,1499.0,"Adventure, Casual, Indie",13,12,1,0 .. 20000,0,0,Gaming Corps AB, Gaming Corps AB
401660,Crusader Kings II: Viking Metal,299.0,"RPG, Simulation, Strategy",42,40,2,0 .. 20000,0,0,Paradox Development Studio,Paradox Interactive
402483,Viking Armor / Weapons: 14 - Banner Modeling,0.0,,0,0,0,0 .. 20000,0,0,,
402484,Viking Armor / Weapons: 15 - Banner Tears,0.0,,0,0,0,0 .. 20000,0,0,,
402481,Viking Armor / Weapons: 12 - Sword UVWs,0.0,,0,0,0,0 .. 20000,0,0,,
401740,Fortune's Tavern: 'The Tree Sprites',99.0,"Adventure, Casual, Indie, RPG, Simulation",0,0,0,0 .. 20000,0,0,"Michael Flynn, Elizabeth Flynn",
402482,Viking Armor / Weapons: 13 - Necklace Modeling,0.0,,0,0,0,0 .. 20000,0,0,,
402473,Viking Armor / Weapons: 04 - Reviewing the Concept,0.0,,0,0,0,0 .. 20000,0,0,,
401760,Drone Swarm,1699.0,"Indie, Strategy",314,199,115,20000 .. 50000,79,79,stillalive studios,astragon Entertainment
401810,Poi,999.0,"Action, Adventure, Casual, Indie",720,655,65,20000 .. 50000,0,0,PolyKid,PolyKid
401820,FATED: The Silent Oath,999.0,Adventure,135,92,43,50000 .. 100000,0,0,Frima Studio,Frima Originals
401800,Bitku,0.0,"Free To Play, Indie",63,52,11,20000 .. 50000,0,0,Pixeljam,Pixeljam
401780,Driveby Gangster,0.0,"Action, Indie",13,6,7,0 .. 20000,0,0,Verto Studio LLC,Verto Studio LLC
401840,ChargeShot,999.0,"Action, Indie",96,72,24,20000 .. 50000,245,245,Cowboy Color,Cowboy Color
401890,ARSLAN: THE WARRIORS OF LEGEND,5999.0,Action,192,134,58,0 .. 20000,592,592,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
401910,Darknet,1499.0,"Indie, Strategy",122,111,11,0 .. 20000,0,0,E McNeill,E McNeill
402030,Zenohell,999.0,Action,86,61,25,20000 .. 50000,0,0,Team Grybanser Fox,Team Grybanser Fox
402060,Californium,699.0,"Adventure, Casual, Indie, Simulation",379,265,114,100000 .. 200000,0,0,"Darjeeling, Nova Production, ARTE France",ARTE France
402020,The Park,519.0,Adventure,3079,2165,914,100000 .. 200000,77,110,Funcom,Funcom
402040,The Guest,99.0,"Adventure, Indie",877,657,220,100000 .. 200000,0,0,Team Gotham,505 Games
401710,Flinthook,1499.0,"Action, Adventure, Indie",825,611,214,100000 .. 200000,393,595,Tribute Games Inc.,Tribute Games Inc.
401280,Nubs' Adventure,699.0,"Action, Adventure, Indie",42,41,1,0 .. 20000,0,0,MaxBytes,MaxBytes
401290,Nusakana,899.0,"Adventure, Indie, RPG",79,70,9,0 .. 20000,0,0,Studio Namaapa,Studio Namaapa
401920,The Binding of Isaac: Afterbirth,1099.0,"Action, Adventure",6812,6361,451,0 .. 20000,0,0,"Nicalis, Inc., Edmund McMillen",
402110,Collectors Edition Special Bar,0.0,,0,0,0,0 .. 20000,0,0,,
401330,Akuatica,499.0,"Action, Adventure, Casual, Indie",74,44,30,0 .. 20000,0,0,Tianyu Studio,Tianyu Studio
401341,t-WonderGOO,0.0,,0,0,0,0 .. 20000,0,0,,
401340,t-Joshin,0.0,,0,0,0,0 .. 20000,0,0,,
401970,Hypatia,0.0,"Action, Adventure, Casual, Free To Play, Massively Multiplayer",53,37,16,0 .. 20000,5,5,TimefireVR LLC,TimefireVR LLC
401360,The Aquatic Adventure of the Last Human,999.0,"Action, Adventure, Indie",442,338,104,50000 .. 100000,0,0,YCJY Games,YCJY Games
401440,Krosmaster - Fire Element Pack,1499.0,"Free to Play, Strategy",0,0,0,0 .. 20000,0,0,Ankama Studio,Ankama Games
402080,JumpHead: Battle4Fun!,1099.0,"Action, Casual, Indie",2,2,0,0 .. 20000,0,0,JumpHead Team,Light Maze
401420,Match 3 Revolution,399.0,"Action, Casual, Indie",42,23,19,0 .. 20000,0,0,DreamsSoftGames,DreamsSoftGames
401430,Krosmaster - Elite Pack,1999.0,"Free to Play, Strategy",3,0,3,0 .. 20000,0,0,Ankama Studio,Ankama Games
401450,Krosmaster - Water Element Pack,1499.0,"Free to Play, Strategy",0,0,0,0 .. 20000,0,0,Ankama Studio,Ankama Games
401490,STAR-BOX - 'Galaxy Pet Store',99.0,"Action, Adventure, Casual, Indie, RPG, Simulation",1,0,1,0 .. 20000,0,0,Michael Flynn,
401510,Lavapools - Arcade Frenzy,499.0,"Action, Indie",19,17,2,0 .. 20000,0,0,"Tavrox, Visumeca",TyGAMES
401391,Cross of the Dutchman - Papercraft,99.0,"Action, Adventure, Indie, RPG",0,0,0,0 .. 20000,0,0,Triangle Studios,
401540,Skyshine's Bedlam KS Bobblehead,0.0,,0,0,0,0 .. 20000,0,0,,
401390,Cross of the Dutchman - Artbook,199.0,"Action, Adventure, Indie, RPG",0,0,0,0 .. 20000,0,0,Triangle Studios,
401470,Krosmaster - Earth Element Pack,1499.0,"Free to Play, Strategy",0,0,0,0 .. 20000,0,0,Ankama Studio,Ankama Games
401530,Dota 2 - OpenGL support for Windows,0.0,"Action, Free to Play, Strategy",0,0,0,0 .. 20000,0,0,Valve,
401550,Legena: Union Tides,0.0,"Indie, RPG",25,18,7,0 .. 20000,0,0,Grandpa Pixel,Grandpa Pixel
401600,Deluxe Edition Upgrade Pack,1444.0,"Indie, Massively Multiplayer, RPG",0,0,0,0 .. 20000,0,0,Drago Entertainment,otherland co-production GmbH
401057,Disney Infinity 3.0 - Holley,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401056,Disney Infinity 3.0 - Francesco,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401058,Disney Infinity 3.0 - Buzz Lightyear,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401052,Disney Infinity 3.0 - Lone Ranger,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401610,Block N Load - Partner Pack,0.0,,0,0,0,0 .. 20000,0,0,,
401050,Disney Infinity 3.0 - Davy Jones,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401046,Disney Infinity 3.0 - Sulley,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401049,Disney Infinity 3.0 - Captain Jack Sparrow,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401460,Krosmaster - Air Element Pack,1499.0,"Free to Play, Strategy",0,0,0,0 .. 20000,0,0,Ankama Studio,Ankama Games
401051,Disney Infinity 3.0 - Barbossa,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401048,Disney Infinity 3.0 - Randy,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401055,Disney Infinity 3.0 - Mater,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401053,Disney Infinity 3.0 - Tonto,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401059,Disney Infinity 3.0 - Woody,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401054,Disney Infinity 3.0 - Lightning McQueen,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
401060,Disney Infinity 3.0 - Jessie,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Avalanche,Disney Interactive
